z1,z2
0.22108427,-2.128521
0.17598274,-1.7443395
-0.027334541,0.32296938
-0.04372421,0.44362617
0.025970459,-0.466511
-1.9356333,3.638795
-0.08071521,0.52551144
-4.8182545,8.380763
0.10446495,-1.1351392
-3.4985528,6.2098284
0.25711232,-2.4354138
-0.7483897,1.6857558
-0.48383516,1.2505583
-1.4130837,2.7791905
-0.65440494,1.531149
0.23644449,-2.2593617
-5.5673876,9.613269
0.20197737,-1.9657654
-0.020817071,-0.02867812
-2.7068715,4.9074974
-2.4127107,4.4235973
0.29922634,-2.794147
-2.1228018,3.9466906
-2.5870023,4.7103095
0.16797645,-1.67614
-0.020795673,-0.029587299
-2.1058693,3.918837
-0.025714636,0.17978168
-2.302024,4.241514
0.15909143,-1.6004561
0.1494864,-1.5186391
0.020601511,-0.42077768
-0.019863427,-0.06926763
0.31987154,-2.970006
-0.105181426,0.5918871
-2.6507068,4.8151054
0.00050729513,-0.24961221
0.3989652,-3.6437378
-2.277471,4.201125
-0.81839085,1.800909
-0.007534027,-0.18111491
-0.15130877,0.7145007
-2.2049837,4.0818815
0.16421317,-1.6440841
0.4559358,-4.129023
-0.026541412,0.2149722
-2.030252,3.7944446
-3.4705625,6.163783
-0.024046391,0.108775675
0.15983547,-1.6067939
0.006762922,-0.30289924
-0.10698044,0.5966693
-1.3271818,2.6378803
-2.4503465,4.485508
0.09431115,-1.0486476
0.113550246,-1.2125295
-3.463346,6.1519127
0.2781529,-2.6146407
0.030843109,-0.5080174
0.23183396,-2.2200885
-3.0086193,5.403878
-3.061543,5.490938
-0.34058887,1.0167215
0.013486803,-0.36017406
0.3284349,-3.0429506
0.062983185,-0.7817912
-0.55310285,1.3645049
-2.3034005,4.2437797
0.19054273,-1.8683637
-2.1656795,4.017226
0.28755814,-2.6947556
-0.6462437,1.5177236
0.2783338,-2.6161814
0.056373537,-0.7254891
-0.31201136,0.97056496
-1.1711214,2.3811579
-0.77248335,1.7253903
-0.0046438277,-0.20573384
-0.044967413,0.4465099
-1.3373207,2.6545591
-0.37975913,1.0801822
-0.04424402,0.44483197
-4.765435,8.293876
0.0026240349,-0.2676432
-2.1992164,4.072395
-2.5869613,4.7102427
-3.7796297,6.6722054
-4.0175953,7.0636644
-3.0383677,5.452815
-1.5946313,3.0778399
0.36663517,-3.3683457
-1.1856011,2.4049773
-0.027182072,0.24649933
-0.011420965,-0.14800549
-0.02804482,0.33020958
-0.18504909,0.7780685
-2.6806784,4.864409
0.24433206,-2.3265495
0.33107322,-3.065424
-3.7691646,6.6549907
-2.298173,4.23518
-0.63602734,1.5009176
-2.1653051,4.01661
0.014261395,-0.36677146
-1.637627,3.148569
0.41820154,-3.8075962
0.18093735,-1.7865431
-0.025878042,0.18673772
0.14111479,-1.4473282
0.16032802,-1.6109897
-1.2706225,2.5448394
-1.8340446,3.4716797
-0.044464976,0.4453445
0.10085684,-1.1044048
-0.026287466,0.3122952
-3.5331779,6.266787
-1.804133,3.4224749
-0.17774218,0.76707566
-0.18130606,0.77243733
0.37132996,-3.408337
-3.106577,5.5650206
0.014169693,-0.36599088
0.25362918,-2.4057431
0.4441053,-4.0282483
-0.9142815,1.958651
0.01072225,-0.33662474
0.0297935,-0.4990769
-0.026567638,0.21608788
-0.23010755,0.84585714
-0.0027791858,-0.22161728
-5.666608,9.776982
0.05713761,-0.73199743
-0.029119045,0.34116018
-0.5079736,1.2902666
0.38942474,-3.562471
-1.5185009,2.9526043
-0.9113301,1.953796
0.37595877,-3.4477654
-1.8694311,3.529891
-1.2397295,2.4940195
-0.33594942,1.0092281
0.095767856,-1.0610563
-0.026070535,0.19493112
-2.8980603,5.222006
-1.1996471,2.428083
-1.3675679,2.7043161
-0.18458086,0.77736413
-0.0052459836,-0.20060492
-0.0071056187,-0.18476439
-3.9776611,6.997971
0.15011217,-1.5239693
-0.024264514,0.11806044
0.22816667,-2.18885
-0.00077718496,-0.23867095
0.1592136,-1.6014963
0.004663706,-0.28501695
0.21884023,-2.109406
0.018226326,-0.40054548
-0.2281496,0.8429115
0.44434518,-4.030291
0.107528195,-1.1612321
0.030763566,-0.5073397
-2.8616085,5.1620426
-2.8884168,5.2061424
-0.022644877,0.049122512
-0.026327044,0.3010638
-1.3826839,2.7291822
-0.026206642,0.30874765
0.27785787,-2.6121268
0.060383737,-0.7596489
-2.5594373,4.664965
-0.25676912,0.8859683
-1.8089172,3.4303446
-0.876989,1.8973042
-0.93486965,1.992519
-1.0778747,2.227765
-2.8143296,5.0842676
-0.290762,0.93710923
-1.2631632,2.5325685
-6.5519233,11.238776
0.3909123,-3.5751424
0.15615709,-1.5754616
-0.8515302,1.8554238
-0.09050873,0.54954815
-2.627882,4.777558
0.30393258,-2.8342352
0.35300797,-3.2522674
-0.026623428,0.28214842
0.14027347,-1.4401613
-0.027116776,0.25066984
-2.996554,5.3840303
-0.9308667,1.9859341
-0.027855188,0.3282764
-1.0262876,2.1429033
-0.49943846,1.276226
-0.21443182,0.8222736
-0.19228107,0.78894883
-0.061343223,0.48338282
-2.3798633,4.369562
-1.6124877,3.107214
-2.8801007,5.192463
0.12914309,-1.3453517
-4.713872,8.209053
0.17193913,-1.709895
0.22860917,-2.1926193
-0.68598926,1.5831059
-5.824894,10.038153
-0.81805086,1.8003498
-0.16015649,0.7380192
-2.2681775,4.1858363
-1.1617903,2.365808
0.26363137,-2.4909434
0.052963942,-0.69644564
-2.0760279,3.8697467
-3.5791917,6.342481
-0.74145997,1.6743563
-0.48783255,1.2571341
0.011883497,-0.34651673
-1.2066779,2.439649
0.015608758,-0.37824863
0.36222714,-3.3307972
0.089624226,-1.0087241
-0.14630255,0.70119333
-0.41984546,1.1454923
-0.8076936,1.7833117
0.17852516,-1.7659956
-1.4121448,2.777646
-0.06868309,0.49927765
-0.062449694,0.48577893
-1.1317861,2.3164506
-3.076376,5.5153394
-0.021424174,-0.0028367937
-0.1574192,0.73074317
0.0128674805,-0.35489815
-1.2028447,2.4333434
0.18830785,-1.8493265
-1.9692923,3.6941648
0.30790532,-2.8680763
-3.9142866,6.8937197
-0.0030727088,-0.21911746
0.006826997,-0.3034445
-1.787902,3.3957744
-0.0055989623,-0.19759828
0.202599,-1.9710604
-4.9621644,8.617499
0.013477206,-0.36009204
-5.579583,9.633391
-2.1678228,4.0207515
0.287728,-2.6962023
-1.3104542,2.6103635
-2.6328526,4.7857347
-0.4531721,1.200117
0.39454836,-3.6061153
-4.1019955,7.202504
-2.3591037,4.335412
0.25565445,-2.422995
0.34336996,-3.1701689
-0.23976278,0.86038315
-2.77841,5.02518
0.40135038,-3.6640553
0.27927375,-2.624188
0.05637732,-0.7255215
-1.8255244,3.457664
-0.14711234,0.7033459
-0.36769748,1.0605308
-0.021106392,-0.016362548
0.24435,-2.3267026
0.10518594,-1.141281
-2.4173203,4.431179
0.2262103,-2.172185
-0.0218212,0.014063895
0.05835402,-0.7423593
0.2481334,-2.35893
-2.4937115,4.5568447
-0.13574743,0.67313635
-1.1980522,2.4254594
-3.5127707,6.2332172
-0.020466626,-0.04359421
0.50256443,-4.5262113
-4.1207466,7.233349
-0.13269615,0.66502565
0.04702705,-0.6458745
-0.029800326,0.34810552
-0.26017815,0.89109707
-2.9127808,5.2462215
-0.02506262,0.15202942
-1.7012612,3.2532482
-4.902092,8.518679
0.18192197,-1.7949297
0.12441254,-1.305056
-0.06196657,0.48473275
-0.025212407,0.15840355
0.15263858,-1.5454903
-0.02540338,0.16653436
0.11117545,-1.1923007
-0.6754958,1.5658439
0.21050327,-2.0383902
-0.021512449,0.0009216368
-0.026625335,0.218543
-2.8476648,5.139105
-0.022877336,0.0590128
-1.8691932,3.5295
-1.4366435,2.817947
-1.8321646,3.4685874
-2.392437,4.3902464
0.4083935,-3.724049
0.21521574,-2.0785317
0.35862702,-3.3001308
-2.7423239,4.9658165
-0.047973096,0.45348203
-2.9000306,5.2252474
-1.5648685,3.0288796
-2.0616512,3.846097
0.19287603,-1.8882389
-0.8960396,1.9286429
0.15119277,-1.5331739
0.03815934,-0.570338
0.45194238,-4.0950055
-3.3153033,5.9083796
0.1976601,-1.9289902
0.17019843,-1.6950673
-2.1850514,4.049093
0.13628118,-1.4061548
-0.020892799,-0.025452614
-0.51914376,1.3086418
-1.8512827,3.5000367
-1.617163,3.1149049
0.39014292,-3.5685892
-0.104323715,0.58960724
0.08149934,-0.93951505
-1.7774996,3.378662
-1.752828,3.338077
0.1545053,-1.5613908
-3.0252547,5.431244
-0.9384389,1.9983906
-0.0779652,0.5194478
-0.03237319,0.37433356
-0.41056192,1.1303673
-0.012555957,-0.13833773
0.05976367,-0.75436735
0.06993632,-0.8410195
-2.2128015,4.094742
-0.645731,1.5168802
0.1819634,-1.7952834
0.10889405,-1.1728671
-3.0772557,5.516787
-0.020274162,-0.051785022
-4.429287,7.740905
-0.066896915,0.4954096
0.35312447,-3.2532597
-2.1281304,3.9554567
-1.8744825,3.5382009
0.07709256,-0.90197676
-3.4568062,6.141155
-1.4242979,2.7976384
0.036289573,-0.55441093
-1.4277167,2.8032622
-0.53811383,1.3398478
0.072261065,-0.86082166
-0.0062923133,-0.191692
-0.023689687,0.09359184
-0.7684952,1.7188298
-0.018827438,-0.084916174
-0.28250474,0.92468643
0.0025357902,-0.26689148
-1.1209494,2.298624
-0.41851497,1.1433245
-2.2220788,4.1100035
-0.13504338,0.6712649
-1.8223943,3.4525146
-2.49922,4.565906
-0.024018794,0.10759911
-0.025871366,0.1864531
0.0816804,-0.9410575
-0.9739765,2.0568504
-0.009577453,-0.16370821
0.025176704,-0.4597497
-0.00063699484,-0.23986453
-1.8551201,3.506349
-0.026428998,0.2945587
-0.01976344,-0.07352483
-0.09873268,0.5747456
-4.6710587,8.138624
-0.02672419,0.2757218
0.42976025,-3.906055
-0.81521165,1.7956791
-1.6371915,3.147852
-0.018027008,-0.09173411
-0.021851629,0.015358567
0.18146977,-1.7910782
-2.8204331,5.0943084
0.06914331,-0.8342639
0.034824073,-0.54192775
-0.32430518,0.9904212
-0.02079025,-0.029818207
0.14171642,-1.4524533
0.103456885,-1.1265526
-2.5639281,4.672353
0.09075813,-1.0183827
-0.16059065,0.73917335
-0.04714802,0.4515682
-0.04698357,0.45118672
-0.34362864,1.0216311
0.18121958,-1.7889471
-0.19825912,0.7979426
-2.5115027,4.586112
-0.89000976,1.9187235
-0.027207166,0.24490008
0.1903515,-1.8667341
0.037909508,-0.5682099
-1.9106911,3.5977645
0.49614483,-4.471529
-0.02377209,0.09710011
0.201594,-1.9624995
-0.34714055,1.0273033
0.020930946,-0.4235838
0.095459655,-1.0584309
0.18766843,-1.8438793
0.14851181,-1.5103377
0.10342811,-1.1263071
-0.71481395,1.6305231
-1.2880398,2.573491
-0.021035552,-0.019378185
0.11826302,-1.2526734
-0.5085226,1.2911698
0.15041183,-1.526522
0.24474333,-2.3300524
-2.0576177,3.8394613
-1.880284,3.5477443
-0.3200773,0.9835925
-0.022043943,0.023541778
-1.1826696,2.400155
0.22029537,-2.1218014
-0.0056785345,-0.19692004
-0.07456568,0.51202077
-3.2180724,5.748433
-2.949854,5.307208
-0.023117214,0.06922394
-4.77406,8.308063
0.13762125,-1.4175698
-0.3625092,1.0521258
0.6806721,-6.04336
0.45298374,-4.103877
-0.41595232,1.1391495
-0.2458806,0.86958694
0.13346861,-1.3821973
0.30574638,-2.8496857
-3.6694884,6.491021
-4.0008073,7.0360475
-1.4003552,2.7582521
0.032953113,-0.5259907
0.012047768,-0.3479154
0.15153168,-1.5360609
-2.6905136,4.8805885
-5.1839976,8.982419
0.09997499,-1.0968931
-1.860799,3.5156908
-4.5192094,7.888829
-0.026314914,0.30183834
0.08418864,-0.96242297
-0.2789771,0.91937935
-1.0336595,2.1550303
-0.36539322,1.0567839
-0.8387594,1.8344158
-3.02184,5.4256263
-1.6072717,3.0986338
0.017989933,-0.3985322
-0.021476448,-0.00061145425
-0.026925087,0.26290542
-2.2336717,4.129074
-0.41607612,1.1393511
-4.8733783,8.471444
-0.027201414,0.24526936
0.23895869,-2.280778
-3.3034391,5.8888626
-1.3197132,2.6255941
-0.021176785,-0.013366818
0.1961042,-1.9157367
-1.0121658,2.1196728
-1.5571756,3.0162249
-4.4085116,7.706729
-0.03411722,0.39211178
0.3882596,-3.5525455
-0.023264468,0.07549295
-0.12408757,0.6421426
-0.021460176,-0.0013048351
-0.11445859,0.61654735
-1.8268913,3.4599123
0.09151818,-1.0248568
-0.02534601,0.16409278
-0.090099186,0.5511496
-2.1894898,4.0563936
0.20843971,-2.0208125
0.052909255,-0.6959802
-1.2459954,2.5043268
0.13498868,-1.3951452
-1.1223758,2.3009706
-1.757631,3.3459783
-1.7078251,3.2640462
-3.966621,6.9798098
0.005880356,-0.2953806
-4.1007957,7.20053
-2.7547164,4.986203
-4.6467385,8.098617
-0.20321053,0.80539167
-0.3438136,1.0219299
-0.7407428,1.6731766
-2.3396006,4.3033295
-2.6291766,4.779687
0.0041339993,-0.28050524
-1.2407047,2.4956236
-0.021691054,0.008524209
-1.9882203,3.7253017
-0.02714929,0.24084744
0.20838375,-2.0203357
0.033787787,-0.53310055
-0.93218553,1.9881035
-0.024077773,0.110109836
-0.5486001,1.357098
-0.098128736,0.5731401
-0.73831904,1.6691896
-0.37679315,1.0753499
-0.025897443,0.18756312
-2.2296748,4.1224985
-2.2799711,4.205238
-3.1122828,5.5744066
-3.5851598,6.3522987
-2.7297888,4.9451966
-0.02669692,0.27746087
-2.0050573,3.7529993
0.016123652,-0.38263476
-0.077534676,0.5185072
-4.407576,7.7051897
0.050540984,-0.6758068
0.0884794,-0.9989718
-2.2308002,4.1243505
-0.006622106,-0.18888277
-1.9240087,3.6196723
-0.035384953,0.40503532
-2.8352413,5.1186676
-4.01584,7.0607767
-0.866084,1.8793651
-0.28249687,0.9246745
-0.8992779,1.9339701
-2.6555228,4.823028
-0.90423477,1.942124
-0.02358976,0.089339554
-0.14355212,0.6938823
-0.027091295,0.23837769
-1.5077387,2.9348998
0.17635274,-1.7474903
-2.6379747,4.7941604
0.009780258,-0.32860047
0.17882955,-1.7685883
0.008160621,-0.31480426
-0.46341556,1.2169677
-1.1910002,2.413859
0.14333062,-1.4662033
-3.1891842,5.7009115
-2.177782,4.037135
-0.8990058,1.9335221
0.19240615,-1.8842357
-0.016464144,-0.10504675
-2.17314,4.0294986
-0.70414054,1.6129651
-1.383132,2.7299194
-1.5963465,3.0806618
0.12940459,-1.3475791
-3.0747628,5.5126853
0.28276473,-2.6539245
0.09272337,-1.0351224
0.15666647,-1.5798001
-1.0450299,2.1737351
-0.3429073,1.0204661
-3.211913,5.738301
-1.1828827,2.4005055
0.011264056,-0.34123993
0.20662713,-2.0053725
-2.4838324,4.540593
-0.82742083,1.8157636
-0.34614956,1.0257027
-3.1284676,5.601031
0.035049766,-0.54385054
-1.628064,3.1328373
-0.4474827,1.1907579
-1.0204846,2.1333575
-1.7740134,3.3729272
-0.110975236,0.60728806
-0.49264055,1.2650434
-0.84160733,1.8391007
-1.6380502,3.1492653
-0.021563351,0.0030870736
0.2936811,-2.746912
-0.026177585,0.3106023
0.13359925,-1.3833101
-3.1160336,5.580577
-0.02665177,0.28034067
-2.4619708,4.504631
-3.3096771,5.899124
-1.6624161,3.1893473
0.1812663,-1.7893449
0.12237474,-1.2876974
-0.024650425,0.13448364
-3.434247,6.104044
-0.44947118,1.194029
-0.022282451,0.033694744
-0.027123362,0.25024748
-4.1290455,7.2470016
-1.9995419,3.743926
-0.1600649,0.7377758
0.021644711,-0.42966402
-4.9159527,8.54148
-0.3717335,1.0671064
-0.026261479,0.30524975
0.09792927,-1.0794677
0.059764147,-0.754371
0.03291264,-0.52564585
-1.797692,3.411879
-4.27245,7.4829044
-0.88894427,1.9169708
0.13494168,-1.3947451
0.23033905,-2.2073545
0.06407145,-0.7910618
-0.0043945312,-0.20785779
-0.016495347,-0.10478133
-1.2531377,2.516076
-0.29582673,0.94472873
0.29744333,-2.7789588
-2.1162157,3.9358563
0.28422514,-2.6663637
-0.730317,1.656026
0.2137776,-2.0662813
-3.1530924,5.6415396
0.03372413,-0.5325581
-1.6566066,3.1797905
-3.17197,5.672593
-0.025637597,0.17650336
0.13685043,-1.4110043
-1.8981975,3.5772128
-3.359015,5.980286
-0.2153691,0.82368374
-0.20608556,0.80971706
0.024573416,-0.45461076
0.122272134,-1.2868236
-0.15605167,0.7271081
0.3428344,-3.1656075
-0.025407642,0.16671443
-0.78480864,1.7456656
-3.6103888,6.3938007
-0.59772253,1.4379054
-0.7623862,1.7087802
0.12487975,-1.3090358
0.0036748052,-0.27659333
-2.645112,4.805902
-0.02703631,0.2558038
0.054571867,-0.710142
0.26310462,-2.4864564
0.107154936,-1.1580526
0.076317504,-0.8953753
-0.053659827,0.46667325
-0.014383793,-0.12276715
0.19529153,-1.9088144
-2.9877362,5.369525
-0.79153764,1.756735
-1.7365595,3.3113146
-0.016613752,-0.1037724
0.19059679,-1.8688234
-1.3443848,2.6661797
-5.3496294,9.254887
-0.93175423,1.9873942
0.1134778,-1.211912
0.02197072,-0.43244088
-0.004675597,-0.20546317
-0.6364359,1.5015897
-2.8676977,5.172059
0.0165326,-0.3861186
-1.8743902,3.5380492
0.42283738,-3.8470845
0.029975355,-0.50062585
-1.3079222,2.6061978
-1.3765705,2.7191257
-0.21768379,0.8271661
-0.5460021,1.3528241
0.16299,-1.6336647
-0.026933342,0.23165476
-1.6451304,3.160912
0.35134068,-3.2380648
-0.06442088,0.4900477
0.078263596,-0.91195226
-1.3695157,2.7075205
-0.019804776,-0.0717653
-0.0219028,0.017536342
-4.23146,7.415476
0.3817342,-3.496962
0.20530781,-1.9941344
-0.8981962,1.9321905
-2.472918,4.522639
-0.020432264,-0.04505658
-0.03998348,0.43352282
-0.020105183,-0.05897814
-0.026725113,0.22279218
0.01432842,-0.36734265
0.24345028,-2.3190374
0.029390097,-0.49564022
-2.3554082,4.3293333
0.22281785,-2.1432877
0.29051524,-2.7199454
0.6585074,-5.8545594
-2.52032,4.6006165
-0.024655342,0.13469419
-4.661279,8.122537
0.025749147,-0.46462655
-1.2354524,2.4869833
0.35937646,-3.3065147
-1.7411298,3.3188324
-3.7837362,6.6789618
-1.0636214,2.204318
-4.4231725,7.7308464
0.07394436,-0.8751604
-4.6232758,8.06002
-0.082252085,0.52899456
-4.6517043,8.106786
-0.72645247,1.6496687
0.29118812,-2.7256765
-0.019904315,-0.06752777
-1.939632,3.6453733
-0.13176909,0.66256124
-0.09023628,0.5506135
0.006145209,-0.29763675
-3.0638533,5.4947386
0.03534633,-0.5463767
-6.0506053,10.410819
-1.417887,2.7870922
-1.101612,2.2668138
0.045270085,-0.6309088
-0.087941766,0.5418892
-3.1502967,5.63694
-2.2109904,4.0917635
-0.026438564,0.21059585
-0.18846792,0.78321207
-1.3045182,2.6005983
-1.0849954,2.239479
0.06057012,-0.7612366
-1.1673162,2.374898
-0.2074666,0.81179476
0.4193899,-3.817718
-3.190765,5.703511
-4.1470222,7.276574
0.08185473,-0.9425425
-1.5267848,2.9662313
-0.7218511,1.6420991
-1.7557391,3.342866
-0.5913363,1.4273999
0.28027087,-2.6326818
0.08636841,-0.98099047
0.10099989,-1.105623
-3.1741138,5.67612
-2.5820956,4.702239
-6.350623,10.906316
-1.818776,3.4465628
0.124002844,-1.3015664
0.016934901,-0.38954508
-0.505826,1.2867337
-0.1241059,0.6421913
-1.5496603,3.003862
-0.02619332,0.20015752
0.07754257,-0.9058104
-3.6200356,6.409671
-0.022365212,0.03721887
0.11809422,-1.2512357
-0.93818545,1.9979736
0.0616737,-0.7706369
0.57635987,-5.1548123
-0.241682,0.8632704
-0.013167679,-0.1331265
-1.6594809,3.1845188
-0.02714172,0.24052387
0.0031362176,-0.27200586
-0.026593447,0.2171858
-2.288495,4.2192593
-0.02612868,0.19740513
0.24707559,-2.3499188
0.00030320883,-0.2478739
0.12528935,-1.312525
-0.540441,1.3436761
0.07365236,-0.8726732
-0.02318737,0.072214186
-2.134871,3.966545
-0.021603882,0.0048106015
-2.2259622,4.116392
-1.4245778,2.7980986
-0.026815861,0.22665423
-0.022462219,0.041345954
-2.6671414,4.84214
0.14768824,-1.5033225
0.030340344,-0.50373477
-1.5850444,3.0620694
-3.4451551,6.1219883
-0.33088773,1.0010529
-1.0070714,2.1112924
-0.031984597,0.3703724
-0.82208467,1.8069853
-4.494573,7.848302
-0.8784342,1.8996817
-0.69366896,1.5957391
0.045351505,-0.63160205
-1.5704628,3.0380826
0.2997818,-2.7988787
-4.280576,7.4962726
0.2103046,-2.0366979
-0.51209223,1.2970418
0.10035741,-1.1001506
-0.043620527,0.44338566
0.16852207,-1.6807874
-0.8762342,1.8960627
-2.464767,4.5092306
0.23692492,-2.263454
-0.26092046,0.8922138
-0.025515616,0.17131007
0.19169955,-1.8782173
-2.3158765,4.2643023
0.036058247,-0.5524403
-1.3285733,2.6401696
-0.30049312,0.9519614
-0.04745108,0.4522711
-3.3617082,5.984717
-1.750559,3.3343444
0.22002034,-2.1194582
0.106835306,-1.1553301
-0.158827,0.7344853
-0.024645627,0.1342797
-0.6682603,1.5539412
0.221362,-2.1308866
-0.4585654,1.2089891
-0.025100678,0.15365148
0.17009848,-1.6942159
-1.7472862,3.3289604
0.27059326,-2.5502458
-3.429246,6.095817
0.28784394,-2.6971898
-0.8434336,1.8421048
-0.5531419,1.3645693
-4.232267,7.416802
-1.0268394,2.1438112
-2.3334117,4.293148
-1.36822,2.705389
-0.3127644,0.97178113
0.124267876,-1.303824
-0.026078552,0.1952731
-0.02204132,0.023431927
-2.457841,4.497837
-1.978182,3.7087884
0.3290106,-3.0478535
-1.6531022,3.1740255
0.29431194,-2.7522855
-0.5539514,1.3659009
-0.10294211,0.58593476
0.15167621,-1.5372922
0.20074223,-1.9552442
-0.25530314,0.88376296
-0.8782021,1.8992997
-0.15304366,0.7191123
-0.020819724,-0.02856502
0.10808003,-1.1659328
-0.101270676,0.5814918
0.041754276,-0.6009603
0.2899663,-2.715269
-0.016088754,-0.10824472
-0.021880925,0.016604125
-3.403449,6.0533805
-5.8865037,10.139809
-0.0143683255,-0.12289941
-0.22164196,0.83312106
-1.1608171,2.3642073
-0.024629235,0.13358122
-0.15690258,0.7293699
0.16565503,-1.6563666
-0.040359974,0.4352793
-1.6792829,3.2170935
0.13215014,-1.370966
-0.49603873,1.2706335
0.019269794,-0.40943438
-1.0773503,2.2269025
-1.4624267,2.8603606
-0.041396976,0.4382277
-0.09386945,0.56181824
0.007897407,-0.31256223
-0.61109227,1.4598988
-4.112443,7.21969
-0.9776578,2.0629063
0.08434518,-0.96375614
-0.67525876,1.5654541
-0.5613712,1.3781066
0.13122743,-1.3631066
-1.6012247,3.0886865
-3.4568105,6.141161
-0.36831766,1.0615412
-1.0924554,2.2517505
-2.1691213,4.022887
-0.40206176,1.1165185
0.010740787,-0.3367827
-0.11290637,0.6124213
-0.022069395,0.024626404
0.33258545,-3.0783048
-0.7768853,1.7326317
-0.023224473,0.07379258
-1.1483786,2.3437457
-1.9013652,3.5824232
-1.3174351,2.6218467
-1.0803604,2.2318544
-0.019951612,-0.0655151
0.46300507,-4.189239
-1.6103153,3.1036406
-0.9415915,2.0035763
-0.1592431,0.73559135
-0.012561023,-0.13829434
-0.023821503,0.09920281
0.20371336,-1.9805529
-5.4302278,9.387473
-5.3420925,9.242488
-1.1185956,2.2947516
0.15823415,-1.5931537
-3.507832,6.225093
-6.726078,11.526402
0.030139029,-0.50202006
-0.02462405,0.13336307
-2.4459796,4.4783254
-2.2122111,4.093771
-2.1769328,4.035737
-0.03255725,0.37620962
-1.4099156,2.7739787
0.011363655,-0.34208846
-6.385257,10.963515
-1.9247986,3.6209717
-2.5260372,4.610021
-0.58360994,1.4146897
-1.2127777,2.4496832
0.08532527,-0.97210443
-4.1637597,7.304107
-0.06840274,0.49867052
0.02701217,-0.4753846
0.343113,-3.1679807
-1.0870774,2.2429037
-0.021364331,-0.00538522
-4.039863,7.100296
-5.3533187,9.260956
0.09675148,-1.0694348
-0.10969731,0.60389113
0.17800696,-1.7615818
-3.0784698,5.518783
0.017654568,-0.39567494
0.3460762,-3.1932216
-0.006740451,-0.18787509
-0.02329579,0.07682702
-0.097546995,0.57159364
-3.5195208,6.244321
0.22111605,-2.1287913
-1.3753922,2.7171874
0.013900459,-0.36369735
-3.5019946,6.2154903
-2.6453147,4.8062353
0.24047543,-2.2936978
-0.7867646,1.7488832
0.24490374,-2.3314185
-0.18670642,0.780562
-4.124811,7.240036
0.108265996,-1.1675172
-1.3285677,2.6401606
0.0611839,-0.76646465
-0.085422456,0.53617954
-3.4575138,6.142318
-0.0268251,0.2692796
0.42578983,-3.8722343
0.0111013055,-0.33985382
-0.15441853,0.7227669
0.15288828,-1.5476168
-0.025954962,0.19000986
-0.026000708,0.1919576
-2.449144,4.48353
-0.025019854,0.15020704
0.14317377,-1.4648672
-1.8783664,3.54459
0.23789676,-2.2717319
-0.21507698,0.8232443
-1.9938501,3.7345634
0.13396786,-1.3864496
-0.6516253,1.5265764
0.07599327,-0.89261335
-0.6627129,1.5448157
-0.15640539,0.7280483
0.011241019,-0.3410437
-0.02271828,0.05224514
-4.4679394,7.8044896
-2.515294,4.592349
0.11735776,-1.2449623
-0.30041486,0.95183504
-1.1808032,2.3970847
-3.045351,5.4643025
-2.4225912,4.439851
-4.5266037,7.9009933
-0.23523515,0.8535714
-1.347653,2.671556
-2.1698842,4.0241427
-0.16591662,0.74883056
-0.019770324,-0.073233396
0.40070617,-3.6585684
-3.387754,6.027562
0.17334902,-1.7219044
0.12799537,-1.3355752
-1.7511302,3.3352838
-0.026254773,0.20277268
-1.0331789,2.1542397
-0.026962698,0.2329042
0.2585029,-2.447258
0.03852099,-0.5734186
0.014904797,-0.37225246
-0.9721534,2.0538516
-3.325605,5.9253254
-0.476691,1.238806
0.18484744,-1.8198496
-3.4218903,6.083717
-2.3675447,4.3492975
-0.029099256,0.3409589
-2.210235,4.0905204
-1.7811264,3.3846283
-0.9571655,2.0291963
-3.0610814,5.490179
-2.1867108,4.051822
0.062337697,-0.7762932
-2.9309902,5.2761774
-3.579802,6.3434854
-1.4182006,2.7876081
0.06928338,-0.8354572
-0.45090306,1.1963844
-1.0486965,2.1797662
-0.0695844,0.5012294
-3.9099789,6.886632
0.011519909,-0.3434193
-0.015571237,-0.11265266
-0.9252498,1.9766945
0.13598683,-1.4036475
-2.5292587,4.61532
0.1656865,-1.656634
-0.026565105,0.28587317
-0.7627562,1.709389
-0.122017235,0.6366393
-0.24783385,0.8725256
0.18817677,-1.8482101
-2.4157634,4.4286184
-1.7141148,3.2743926
0.14338309,-1.4666499
-1.3411702,2.6608915
0.11032708,-1.185074
0.30483663,-2.841936
-0.9084693,1.9490901
0.05696535,-0.7305308
-2.5877652,4.711565
0.07482907,-0.88269657
-0.026408583,0.2093184
0.00624454,-0.29848284
-1.4529237,2.8447285
-3.7209783,6.575723
0.013600707,-0.3611439
-4.619524,8.053849
-0.71986985,1.6388403
0.12022388,-1.2693764
-0.026712209,0.22224212
0.3654381,-3.358149
0.14065772,-1.4434351
-1.4715198,2.875319
-0.083369344,0.53152657
-0.14568472,0.69955105
-3.5447474,6.285819
-2.1113935,3.9279242
-1.2635053,2.5331316
-4.5588136,7.9539785
-0.06631422,0.49414778
-0.56737554,1.387984
-3.747356,6.619115
-0.010512412,-0.15574431
0.06536773,-0.8021029
-0.025294691,0.16190696
-0.7348732,1.6635209
0.035072386,-0.5440432
0.056687355,-0.7281624
-0.022052348,0.023900896
-1.852794,3.502523
-0.023295015,0.076794
0.18213819,-1.7967721
-1.3436139,2.6649113
0.40186062,-3.6684012
-1.1850457,2.4040637
-0.07898158,0.5216684
-1.5130327,2.9436088
-0.025446534,0.16836971
-3.902194,6.873826
